id_contrato;inadimplente_30d;numero_compras_anteriores;valor_total_contrato;media_valor_compras_anteriores;percentual_parcelas_pagas_valor_total;percentual_valor_contrato_renda;quantidade_atendimentos_sac;media_dias_atraso;max_dias_atraso;total_parcelas_atrasadas;taxa_atrasos
C01698;0;1;1404.7;1091.64;0.9;0.578823316109147;0;0.4444444444444444;2;2;0.2222222222222222
C01699;1;0;4920.63;0.0;0.8999945128977387;2.210813628010837;5;15.444444444444445;24;8;0.8888888888888888
C01700;1;4;702.74;1149.8525;0.5416512508182257;0.17060398676419536;3;5.6923076923076925;23;7;0.5384615384615384
C01701;0;2;2337.81;1921.865;0.19999914449848363;0.8444503041424051;0;2.5;5;1;0.5
C01702;1;2;1130.99;960.21;0.6666725612074377;0.5666452899385753;1;1.75;6;2;0.5
C01703;0;4;1992.13;612.9200000000001;0.41668967386666533;1.3133681871823104;0;0.6;3;3;0.3
C01704;1;2;2103.78;547.655;0.9000085560277215;0.8379490406790328;1;2.111111111111111;7;3;0.3333333333333333
C01705;0;3;1073.16;1783.57;0.8333333333333333;0.274980974563568;0;3.6;15;6;0.4
C01706;1;0;1986.54;0.0;0.7499773475490048;0.5054153277818909;3;2.888888888888889;22;4;0.2222222222222222
C01707;0;4;538.38;734.55;0.33333333333333337;0.30084153823802234;0;9.5;19;1;0.5
C01708;1;5;1861.43;777.676;0.7222028225611492;0.5193041091151551;0;4.923076923076923;24;6;0.46153846153846156
C01709;0;5;3507.14;840.5380000000001;0.5416635777300023;0.5867942269917916;0;5.6923076923076925;25;5;0.38461538461538464
C01710;1;1;4116.1;555.31;0.16666261752629916;1.6732385892453536;0;12.75;26;3;0.75
C01711;0;6;1183.24;916.5233333333332;0.38891518204252723;0.4725361618517424;0;3.5714285714285716;14;3;0.42857142857142855
C01712;1;3;1094.94;970.0499999999998;0.5833013681114946;0.36441030522283496;1;1.5;13;6;0.42857142857142855
C01713;0;2;1804.08;1493.37;0.5416666666666667;0.8879657429738642;0;5.461538461538462;26;7;0.5384615384615384
C01714;1;0;2385.14;0.0;0.5833284419363224;0.9949027263322987;0;2.0;11;3;0.42857142857142855
C01715;0;3;1667.76;716.4533333333334;0.20000479685326425;0.5198429025621845;0;13.5;23;2;1.0
C01716;0;2;1653.05;554.13;0.7778107135295363;0.5650004272408784;2;3.142857142857143;24;5;0.35714285714285715
C01717;0;1;5097.38;938.41;0.40000156943370907;1.4371933821290417;1;8.0;19;2;0.5
C01718;0;5;1509.96;757.8340000000001;0.9000238416911706;1.2820717469751646;1;7.444444444444445;23;8;0.8888888888888888
C01719;1;1;3117.35;422.04;0.2916676022904069;0.8636299413506796;0;2.4285714285714284;17;1;0.14285714285714285
C01720;1;2;2276.24;1214.125;0.25000439320985485;1.0954679551656263;0;7.333333333333333;21;2;0.6666666666666666
C01721;1;3;3410.8;713.8833333333333;0.24999706813650757;1.3894637357623556;1;10.666666666666666;25;2;0.6666666666666666
C01722;1;1;1358.97;696.36;0.9444652935679227;0.6011146743337388;0;0.5294117647058824;3;5;0.29411764705882354
C01723;0;1;2190.93;1140.16;0.7083430324108941;1.520402215097639;2;3.764705882352941;21;8;0.47058823529411764
C01724;0;1;3056.62;401.08;0.33332897121657257;0.6690085972929908;1;0.3333333333333333;1;2;0.3333333333333333
C01725;0;8;3995.13;1136.10625;0.8333395909519841;1.2761873426778938;3;0.8;3;2;0.4
C01727;1;0;2591.05;0.0;0.6666640937071843;0.8255563875037836;1;4.875;25;4;0.5
C01728;1;8;1981.66;578.73125;0.33333669751622375;0.5931266910901994;0;17.0;19;2;1.0
C01729;1;6;1667.67;1029.3916666666667;0.37502023781683425;0.7819084592230006;2;2.888888888888889;21;4;0.4444444444444444
C01730;1;4;2275.81;781.27;0.37501812541468754;0.6060842516791214;0;2.888888888888889;23;4;0.4444444444444444
C01731;1;2;2146.28;815.8;0.6666604543675568;1.7357562817931114;0;5.5;20;2;0.5
C01732;1;5;2171.85;659.42;0.9166793286829201;1.0483368811271847;1;1.5454545454545454;9;6;0.5454545454545454
C01733;0;1;1657.82;1768.53;0.6999915551748682;0.5830106732781206;2;4.285714285714286;16;2;0.2857142857142857
C01734;0;8;1257.1;1058.71375;0.5000079548166415;0.8326102938741448;1;6.333333333333333;18;5;0.5555555555555556
C01735;1;2;1786.67;352.26;0.3000050373040349;0.43262241335057366;0;6.333333333333333;19;1;0.3333333333333333
C01736;1;1;1574.49;689.65;0.9000057161366537;0.34488128955098335;1;1.4444444444444444;13;1;0.1111111111111111
C01737;0;5;850.87;757.238;0.8333235394361065;0.257628606897387;0;0.4;1;2;0.4
C01738;1;4;2045.99;668.6274999999999;0.6666699250729475;0.8620829137365115;0;3.5;22;4;0.5
C01739;1;1;3213.95;1080.38;0.9166695188164097;0.44905130497960094;0;11.818181818181818;26;8;0.7272727272727273
C01740;1;1;2172.45;145.84;0.12500172616170685;0.5132769916668831;0;5.666666666666667;10;2;0.6666666666666666
C01741;0;1;2327.49;2140.69;0.9166784819698474;1.958803925199037;0;2.090909090909091;13;3;0.2727272727272727
C01742;1;4;880.21;1106.9499999999998;0.5833267061269469;0.2489563299015726;2;0.42857142857142855;2;2;0.2857142857142857
C01743;1;3;1895.68;1259.1033333333332;0.944484301147873;0.5701173208383583;1;7.9411764705882355;25;10;0.5882352941176471
C01744;1;2;2690.18;934.335;0.8000059475574125;1.0548567216148814;0;5.375;18;3;0.375
C01745;0;4;2019.74;371.325;0.8999821759236337;0.47587789568921646;2;1.7777777777777777;12;3;0.3333333333333333
C01746;0;1;4434.75;267.4;0.11111336602965217;1.6175596269372599;1;8.0;16;1;0.5
C01748;1;7;1978.4;1172.9142857142856;0.12499494541043268;0.9607054755938853;1;7.0;21;1;0.3333333333333333
C01749;0;3;2545.44;783.4333333333334;0.8999858570620404;1.1088487826552882;2;1.2222222222222223;8;3;0.3333333333333333
C01750;0;3;1298.29;516.66;0.1111153902440903;0.3579781235437984;0;0.0;0;0;0.0
C01751;1;3;2167.58;892.2033333333334;0.6666974229324869;0.861696376039563;0;7.9375;26;11;0.6875
C01752;1;2;11315.98;401.515;0.22222379325520192;6.949695075141101;2;14.0;22;3;0.75
C01753;1;0;3226.84;0.0;0.16666460066194788;0.9769983741117413;2;4.0;14;2;0.5
C01754;1;1;3219.37;3237.55;0.08333307448351696;2.303960438553803;1;0.0;0;0;0.0
C01756;0;3;986.23;1503.2333333333333;0.8333248836478306;0.4974703529399896;1;0.6;2;2;0.4
C01758;0;3;3248.02;515.5233333333333;0.8999944581622035;0.4812059705915034;1;0.5555555555555556;2;3;0.3333333333333333
C01759;1;2;1830.53;531.63;0.33333515429957444;1.5458860091375102;2;7.5;15;1;0.5
C01760;1;0;2415.58;0.0;0.5000041397925137;0.46946763686117204;3;7.25;24;9;0.75
C01761;0;2;1757.72;897.13;0.4999943108117334;0.5524468051670491;0;0.2;1;1;0.2
C01762;1;3;1483.6;516.66;0.20000000000000004;1.1791635537045573;0;6.5;13;1;0.5
C01763;1;4;3347.85;939.355;0.6666726406499695;1.5592209134984838;1;12.0;26;3;0.75
C01764;0;1;958.25;557.12;0.8999530393947298;0.33268872903010777;0;0.7777777777777778;2;4;0.4444444444444444
C01765;0;4;1195.89;1282.3474999999999;0.9166896620926673;0.9275714163829144;0;0.6363636363636364;2;5;0.45454545454545453
C01766;0;1;2594.4;572.34;0.5;0.9098305465155426;0;3.8;16;3;0.6
C01767;0;0;1504.86;0.0;0.3000079741637096;0.6162281689564095;1;0.0;0;0;0.0
C01769;1;4;807.58;754.96;0.8333539711236038;0.360472071203478;0;4.0;20;1;0.2
C01770;0;7;3367.37;1329.1542857142856;0.3333283838722802;1.0594911099994022;0;11.75;23;3;0.75
C01772;1;5;3159.72;1119.664;0.9166666666666666;1.5440156760798072;1;5.090909090909091;25;6;0.5454545454545454
C01773;1;2;3090.93;1010.335;0.9166755636653046;1.3192133196187807;0;5.909090909090909;23;4;0.36363636363636365
C01774;0;2;3302.02;1191.2399999999998;0.45831945294092713;0.7367258512902664;0;3.3636363636363638;19;4;0.36363636363636365
C01775;0;2;731.38;782.975;0.2000054691131833;0.14457121621835317;0;0.5;1;1;0.5
C01776;0;3;2062.27;595.97;0.9000130923690884;1.0590189694660408;0;1.7777777777777777;16;1;0.1111111111111111
C01777;1;1;1492.17;246.85;0.20832076774094105;0.9400265848541929;1;18.6;26;5;1.0
C01778;1;5;1856.36;1177.996;0.8000172380357258;0.4084589166936206;0;3.5;12;3;0.375
C01779;0;6;3265.86;369.46166666666664;0.4000048991689784;1.4200008696030262;0;3.75;13;2;0.5
C01780;1;0;2495.36;0.0;0.20832665427032573;2.2519673669771136;1;9.2;26;2;0.4
C01781;1;1;1907.57;254.36;0.666649192428063;0.4861884226408939;5;4.25;23;8;0.5
C01782;0;5;2909.78;1962.1599999999999;0.7222023658145977;0.7254427779329052;1;5.538461538461538;26;5;0.38461538461538464
C01783;1;0;1764.13;0.0;0.8999846950054701;0.8233210435431932;2;10.777777777777779;23;8;0.8888888888888888
C01785;1;2;1906.92;713.225;0.1111111111111111;0.8246889447257914;0;6.0;12;1;0.5
C01786;0;1;1289.38;279.02;0.8333462594425227;0.49993990081696116;0;0.2;1;1;0.2
C01789;1;5;3154.92;1660.868;0.5;1.2629682708705294;2;10.0;25;5;0.8333333333333334
C01790;0;1;3268.55;1643.59;0.5000015297303085;1.140301912859032;1;0.3333333333333333;1;2;0.3333333333333333
C01791;1;3;2704.96;774.11;0.9000133088844198;1.3619660938436209;0;7.555555555555555;20;5;0.5555555555555556
C01793;0;1;1399.87;799.48;0.5000107152807047;0.298526209836499;1;6.0;17;3;0.6
C01794;1;0;1356.69;0.0;0.9000066337925391;0.46558451586334704;1;0.5555555555555556;5;1;0.1111111111111111
C01795;1;2;1960.78;745.0600000000001;0.25000255000561006;1.0704934321871962;1;7.833333333333333;25;3;0.5
C01797;1;7;3530.95;865.2457142857141;0.1249975219133661;2.3569993391497057;0;8.333333333333334;15;3;1.0
C01798;0;1;3496.0;1040.59;0.5000028604118992;1.728613598492902;0;1.6666666666666667;5;1;0.3333333333333333
C01800;0;1;2855.69;862.36;0.9166506168386624;0.593580075494288;0;0.36363636363636365;2;3;0.2727272727272727
C01801;0;3;1835.55;1612.0366666666666;0.9166516847811284;0.4610394014060628;0;0.8181818181818182;6;3;0.2727272727272727
C01802;1;3;1520.16;659.9533333333334;0.9166666666666666;1.1455268869061974;1;1.0909090909090908;7;5;0.45454545454545453
C01803;1;1;2510.47;1723.76;0.5833170681187188;0.8878008586362254;0;7.0;26;9;0.6428571428571429
C01804;0;0;1990.94;0.0;0.9166574582860357;0.8001205642406461;0;3.6363636363636362;24;4;0.36363636363636365
C01805;0;1;1225.91;1261.1;0.1666761834066122;0.29082459332572613;1;0.0;0;0;0.0
C01807;0;5;728.86;716.52;0.9000493922015201;0.19751500616506104;1;2.4444444444444446;20;3;0.3333333333333333
C01809;0;3;2344.73;580.3366666666667;0.749984006687337;1.0104896159697292;2;2.0;15;3;0.3333333333333333
C01811;0;3;2010.27;819.9066666666668;0.9166529869122059;0.7001278171135622;0;1.6363636363636365;12;5;0.45454545454545453
C01813;1;2;731.93;284.25;0.4166382031068545;0.13901566734851634;0;4.0;10;3;0.6
C01815;0;5;4908.93;1246.938;0.9166722687021408;1.5598810291739091;1;7.454545454545454;25;6;0.5454545454545454
C01816;1;1;2451.13;1259.65;0.8333299335408566;1.1806757095239013;2;5.6;22;4;0.8
C01817;0;0;1460.24;0.0;0.8333219196844354;0.30817738814049733;0;2.2;11;1;0.2
C01818;1;5;874.13;636.76;0.7999725441295917;0.3463176536308422;0;2.375;7;4;0.5
C01819;0;0;1438.04;0.0;0.5999833106172291;1.1467257822716979;3;12.5;20;5;0.8333333333333334
C01820;0;4;902.21;1364.905;0.5000055419469969;0.25904954964008536;1;8.666666666666666;24;2;0.6666666666666666
C01821;0;0;1293.96;0.0;0.1250115923212464;0.7618789670156266;0;11.333333333333334;22;2;0.6666666666666666
C01822;0;0;859.13;0.0;0.8999685728585894;0.1906699068988093;0;2.5555555555555554;21;2;0.2222222222222222
C01823;0;2;1413.87;967.645;0.4999893908209383;0.4843795500405971;0;0.5833333333333334;2;6;0.5
C01824;0;2;1018.16;2223.58;0.9000353579005264;0.3292959413699534;2;0.0;0;0;0.0
C01825;0;3;1099.76;828.91;0.8333181785116752;0.6372317248412368;1;4.2;13;2;0.4
C01826;0;1;2312.93;1440.3;0.8999883264949654;0.8149629326868869;2;4.222222222222222;20;2;0.2222222222222222
C01827;1;1;3538.13;775.66;0.9444310977832923;0.6700788042809228;3;0.4117647058823529;2;5;0.29411764705882354
C01828;0;2;1260.11;401.515;0.16666798930252122;0.6465285473874317;0;2.5;5;1;0.5
C01829;0;1;1243.02;831.96;0.22223294878602115;0.22535502363198284;1;0.0;0;0;0.0
C01830;0;3;4365.65;1162.63;0.6666590313011809;1.1254343813481547;0;0.375;2;2;0.25
C01831;1;1;2565.49;555.31;0.9000035081017663;0.9583344228492021;1;2.111111111111111;18;2;0.2222222222222222
C01832;1;6;1053.77;1382.9433333333334;0.7917192556250415;0.4405061492028192;0;0.3157894736842105;2;4;0.21052631578947367
C01833;0;3;4579.95;1387.32;0.8333278747584582;0.8130425520583692;0;6.8;22;6;0.6
C01834;0;2;3489.01;1823.155;0.08333596063066599;2.61503811244107;0;1.0;2;1;0.5
C01835;1;3;2639.82;795.4866666666667;0.9166458319127818;1.432707023999479;1;8.909090909090908;24;7;0.6363636363636364
C01836;1;1;674.18;1413.25;0.9000266991011303;0.3334932750288142;0;0.3333333333333333;2;2;0.2222222222222222
C01837;1;4;2313.44;927.865;0.41665225810913614;1.113510235318467;1;5.2;23;5;0.5
C01839;1;8;2078.54;982.13375;0.8333253148844864;1.3926752787307033;4;4.3;13;5;0.5
C01840;1;2;690.34;783.28;0.1666425239736941;0.5045349236627275;0;5.5;15;2;0.5
C01841;0;0;2013.79;0.0;0.916689426404938;0.8036515284539867;0;0.45454545454545453;2;4;0.36363636363636365
C01842;0;3;532.77;379.43;0.5000281547384425;0.16348605779410275;1;0.3333333333333333;2;2;0.2222222222222222
C01843;0;4;1418.65;826.7149999999999;0.8999682797025342;1.366254153223865;1;2.2222222222222223;17;4;0.4444444444444444
C01844;0;0;1132.79;0.0;0.27776551699785484;0.4519607882252962;0;2.0;8;3;0.6
C01845;1;1;3546.93;558.93;0.4444406853250558;1.1118484571113312;2;12.125;23;6;0.75
C01846;1;2;6691.03;578.145;0.7083259229147083;2.5155950402658824;0;1.6470588235294117;13;6;0.35294117647058826
C01847;0;5;2260.55;914.65;0.6000132711065891;1.1284243840102233;0;4.0;22;2;0.3333333333333333
C01848;0;4;1790.2;847.4324999999999;0.8333426432800803;0.7455780499689724;3;5.6;19;2;0.4
C01850;1;0;440.71;0.0;0.8333144244514534;0.20216240515968034;3;10.4;22;5;1.0
C01851;0;2;3451.31;897.13;0.33333429915017776;1.1067921623961774;0;0.3333333333333333;2;1;0.16666666666666666
C01852;0;0;4646.62;0.0;0.500002152101958;0.5994942522803803;2;5.916666666666667;23;7;0.5833333333333334
C01853;0;4;3515.84;1311.355;0.8888686629653226;1.4299880015455637;2;2.5625;24;5;0.3125
C01854;0;5;1003.52;686.594;0.9167032047193877;0.8023923368461452;0;3.1818181818181817;26;3;0.2727272727272727
C01855;1;2;3081.59;740.305;0.5555573583766822;1.8015621072077919;0;9.3;22;7;0.7
C01856;0;0;1640.32;0.0;0.9166443133047211;0.5058204256080224;0;2.6363636363636362;19;4;0.36363636363636365
C01857;1;4;1105.64;1103.4375;0.8332730364313882;0.5576042444170988;0;4.4;25;9;0.6
C01858;0;3;1146.12;468.00666666666666;0.6999877848741842;0.5100803759779967;0;0.2857142857142857;1;2;0.2857142857142857
C01859;1;3;2359.94;554.2266666666667;0.8333262710068899;0.4904963908108569;2;5.2;22;2;0.4
C01860;1;1;3177.79;360.62;0.4444346542723087;1.2411012083766197;1;3.75;19;2;0.25
C01861;0;1;3187.49;461.39;0.90000282353827;1.2981709477594008;2;3.2222222222222223;25;3;0.3333333333333333
C01862;0;1;4194.0;3153.09;0.9166666666666666;1.5840821275197443;0;4.909090909090909;23;6;0.5454545454545454
C01863;0;1;1895.92;1413.25;0.91664732689143;0.8227998073109022;1;5.090909090909091;17;5;0.45454545454545453
C01864;1;3;8660.59;622.4666666666667;0.22222042609106307;4.386419234100313;1;6.25;25;1;0.25
C01865;1;4;2627.44;1671.0025;0.9166527113844654;1.2069196777186746;1;5.636363636363637;24;8;0.7272727272727273
C01866;0;2;807.03;738.565;0.6111792622331265;0.23585851353286552;1;0.5454545454545454;2;3;0.2727272727272727
C01867;0;7;670.05;844.4585714285714;0.8333706439817926;0.21881470063810748;0;4.0;16;3;0.6
C01868;0;1;2296.45;733.61;0.5555531363626467;0.4292109001196172;2;0.4;2;2;0.2
C01869;0;1;4298.49;635.38;0.8333391493291831;1.1446279451237698;1;5.6;21;3;0.6
C01870;0;2;1041.82;641.125;0.5555662206523201;0.7115381988553319;1;0.3;2;2;0.2
C01871;0;1;1462.68;771.61;0.9166666666666666;0.4389189967771556;1;6.0;24;5;0.45454545454545453
C01873;1;4;1417.45;350.42499999999995;0.7222476983315108;0.7656966599862791;1;2.8461538461538463;14;4;0.3076923076923077
C01874;0;6;2539.66;1595.8633333333335;0.9166738854807337;0.9355386513915237;3;8.545454545454545;22;7;0.6363636363636364
C01875;0;3;1080.36;577.4366666666666;0.9166666666666667;0.2294771363999388;1;1.6363636363636365;13;5;0.45454545454545453
C01876;1;3;1155.18;1118.2866666666666;0.9000155819872228;0.600314921347614;1;6.0;25;5;0.5555555555555556
C01877;0;6;2782.77;1382.9433333333334;0.8000086245000484;0.8185676969960819;4;4.625;12;5;0.625
C01878;1;2;2773.12;1493.145;0.9166534444957306;1.1099228330825142;1;2.3636363636363638;24;2;0.18181818181818182
C01879;1;1;6609.07;1340.89;0.9000040852949053;2.180743404880141;1;5.333333333333333;23;4;0.4444444444444444
C01880;1;4;4786.04;652.2249999999999;0.37500313411505126;1.959684716961818;1;15.333333333333334;26;9;1.0
C01881;1;5;1777.53;528.646;0.7999864981181752;1.0943562338773727;1;7.875;23;5;0.625
C01882;0;3;1969.89;734.1666666666666;0.5000076146383808;1.0231175144646771;1;1.0;2;2;0.6666666666666666
C01883;0;0;1990.0;0.0;0.9166482412060302;1.2135256273439645;0;2.272727272727273;11;4;0.36363636363636365
C01884;0;3;789.97;767.4499999999999;0.16667721559046547;0.3343109124918535;1;0.6666666666666666;2;1;0.3333333333333333
C01886;1;4;2019.69;1071.29;0.9000044561294059;0.5586445534859792;0;2.5555555555555554;23;1;0.1111111111111111
C01887;0;4;932.44;1261.3825000000002;0.1111063446441594;0.47310365822720585;0;0.0;0;0;0.0
C01888;0;0;758.34;0.0;0.3999789012843843;0.19348073459098958;0;0.0;0;0;0.0
C01889;0;2;2671.05;1123.3400000000001;0.7916399917635387;0.9614249411493692;0;1.4736842105263157;22;5;0.2631578947368421
C01890;0;5;3187.67;1241.2400000000002;0.1666671895145984;1.4583872812535743;1;5.5;11;1;0.5
C01891;0;3;1224.68;583.4333333333333;0.9000146977169546;0.3475985309060359;1;0.5555555555555556;1;5;0.5555555555555556
C01892;0;3;1819.71;1202.7333333333333;0.8333470717861637;0.6079662959263108;0;2.2;11;1;0.2
C01894;1;6;1284.72;949.945;0.5;0.487215855221741;2;8.0;26;6;0.5
C01895;0;6;697.71;828.4683333333334;0.8332975018274067;0.11625748572837762;0;2.0;16;3;0.3
C01896;1;2;610.22;919.4449999999999;0.11110746943725212;0.1851901308002792;0;1.0;2;1;0.5
C01897;1;4;6128.14;710.485;0.5833352371192564;2.4656256663836844;2;11.571428571428571;24;5;0.7142857142857143
C01898;1;1;3257.96;643.3;0.9166779211531142;2.084240695011323;4;7.090909090909091;22;9;0.8181818181818182
C01900;0;2;666.41;619.53;0.5000075028886121;0.1649701206561078;1;0.0;0;0;0.0
C01901;0;0;2422.56;0.0;0.9444678356779606;0.8561946668080369;2;2.7058823529411766;20;6;0.35294117647058826
C01902;0;2;2460.32;1023.5550000000001;0.916681569877089;1.777752086419307;2;1.8181818181818181;15;4;0.36363636363636365
C01903;1;5;5089.29;880.908;0.6666705964879188;1.310723419379264;1;5.25;13;2;0.5
C01904;0;2;1528.07;848.63;0.7000137428259178;0.5195573084900207;1;7.142857142857143;15;4;0.5714285714285714
C01905;1;0;1616.75;0.0;0.8333384877068192;0.551814408781247;0;12.6;26;4;0.8
C01906;0;2;2003.44;649.47;0.33334664377271095;0.5344501947393694;0;4.125;17;2;0.25
C01907;1;4;1853.36;529.5675;0.3333297362627876;0.7325707329027565;0;0.0;0;0;0.0
C01908;0;4;904.7;808.8575000000001;0.4166574555101138;0.3464120108897508;1;0.0;0;0;0.0
C01910;0;1;1300.05;365.89;0.5555170954963271;0.3723609929626479;3;0.3;2;2;0.2
C01911;1;6;5988.91;916.5233333333332;0.6666655534980489;2.9383328427043467;0;12.25;18;4;1.0
C01912;1;1;2560.84;2069.93;0.2777799472048234;0.47038121443449704;1;0.4;2;1;0.2
C01913;0;2;2435.55;1282.1399999999999;0.9166553755825172;1.0748045047748496;0;2.0;13;4;0.36363636363636365
C01914;0;2;2078.88;893.87;0.9166666666666666;0.5557715083156665;0;0.09090909090909091;1;1;0.09090909090909091
C01915;0;3;2422.81;1825.3500000000001;0.11111065250679995;0.7628567020469337;0;0.0;0;0;0.0
C01916;1;4;5661.75;1318.23;0.4166644588687244;1.2901303631528696;0;0.0;0;0;0.0
C01918;0;1;1311.09;254.27;0.37500858064663756;0.33317916489838856;4;5.0;16;5;0.5555555555555556
C01919;0;3;2520.44;571.76;0.388876545365095;0.8839772029811487;0;0.14285714285714285;1;1;0.14285714285714285
C01920;1;2;776.42;1438.1100000000001;0.27774915638443115;0.2544521423374648;1;6.8;22;2;0.4
C01921;1;2;1637.29;1828.235;0.16666564872441655;0.9637750687237687;0;5.0;18;2;0.5
C01922;1;0;2835.41;0.0;0.33332745528865315;1.9274997790663684;1;11.75;19;4;1.0
C01923;1;1;1019.88;303.74;0.8333333333333333;0.34823641888892687;0;4.533333333333333;25;8;0.5333333333333333
C01924;0;1;1348.12;648.65;0.2222354093107439;0.3339476630698651;0;5.5;22;1;0.25
C01925;1;1;1048.65;314.2;0.16667143470175938;0.2714656270386133;2;7.0;19;2;0.6666666666666666
C01926;1;1;2712.53;403.23;0.9444688169347434;1.5772173832145227;1;5.705882352941177;26;10;0.5882352941176471
C01927;0;6;1267.57;908.8433333333332;0.9000213005987837;0.39092246438715683;1;0.8888888888888888;2;5;0.5555555555555556
C01928;0;4;1176.28;937.2375;0.5833134967864794;0.2847570216083005;0;0.2857142857142857;2;1;0.14285714285714285
C01929;0;0;1900.43;0.0;0.33331403945422877;0.7558545587603608;0;1.25;6;3;0.375
C01930;1;3;9773.92;804.6700000000001;0.5999987722428668;2.7318698396194248;2;13.833333333333334;23;6;1.0
C01931;0;8;983.92;881.66625;0.4444263761281405;0.40291729286360717;0;2.125;14;3;0.375
C01932;0;1;2287.63;2736.75;0.7916839698727504;0.9445249567504409;0;1.263157894736842;18;6;0.3157894736842105
C01933;0;3;1037.34;1157.99;0.8999652958528546;0.2246015008942142;1;0.5555555555555556;2;3;0.3333333333333333
C01934;1;3;2993.52;367.3833333333334;0.75;0.8469381981145955;0;6.666666666666667;24;11;0.6111111111111112
C01935;0;1;1186.08;1135.05;0.9000151760420882;0.5022123800127873;0;0.8888888888888888;8;1;0.1111111111111111
C01936;0;2;2155.13;614.9449999999999;0.8999874717534441;0.7315519166861849;2;1.6666666666666667;12;3;0.3333333333333333
C01937;0;7;1162.53;657.6528571428571;0.29999225826430287;0.164664072713778;0;0.0;0;0;0.0
C01938;0;0;1825.52;0.0;0.374983566326307;0.4391552338406837;2;3.4444444444444446;25;3;0.3333333333333333
C01940;1;5;1708.31;787.266;0.916672032593616;1.0860341517374663;1;6.0;25;6;0.5454545454545454
C01941;0;0;1468.19;0.0;0.40000272444302165;0.6074556776102112;0;1.0;4;1;0.25
C01942;1;2;657.38;1593.295;0.83330798016368;0.3694142240604208;0;8.0;20;4;0.8
C01943;1;4;2758.38;663.1025;0.8333333333333334;0.511417235241768;0;8.6;21;3;0.6
C01944;0;1;1894.88;385.2;0.9000094992822765;1.0040269594336824;1;7.555555555555555;21;4;0.4444444444444444
C01945;1;8;1336.38;1456.92875;0.8332959188254836;0.6292785602282841;1;5.133333333333334;21;8;0.5333333333333333
C01946;1;1;2353.86;725.61;0.16666666666666669;1.0110083625758624;0;12.0;20;2;0.6666666666666666
C01947;1;1;2289.1;189.68;0.8333406142151938;1.2681783682265668;0;6.8;16;3;0.6
C01948;1;1;2467.09;552.63;0.8333299555346583;1.6003853239575496;3;18.6;26;5;1.0
C01949;0;5;2427.61;1453.334;0.6666639204814612;0.9362781208177937;0;0.125;1;1;0.125
C01950;0;1;827.29;1009.22;0.24999697808507296;0.22565449596037293;0;9.333333333333334;23;2;0.6666666666666666
C01951;1;1;1666.16;292.7;0.1666586642339271;0.7222287242573593;1;0.6666666666666666;2;1;0.3333333333333333
C01953;1;2;4611.49;795.135;0.800001734797213;1.593377698537745;2;1.75;9;4;0.5
C01954;0;1;768.48;527.81;0.9166666666666667;0.15998301242216628;0;4.636363636363637;25;4;0.36363636363636365
C01955;1;1;1493.55;912.46;0.8999698704429044;0.9242379237366799;0;14.11111111111111;26;7;0.7777777777777778
C01956;1;2;988.31;852.0550000000001;0.8999908935455475;0.27963466495392286;1;0.6666666666666666;2;3;0.3333333333333333
C01957;1;1;1980.32;600.25;0.2222267108346126;0.306827037939695;0;6.5;19;3;0.75
C01958;0;3;1264.38;976.3166666666666;0.9166231670858443;0.239109056937752;1;0.36363636363636365;2;3;0.2727272727272727
C01959;1;1;2477.29;1224.3;0.833329969442415;0.9200158950628746;3;13.6;25;4;0.8
C01960;0;3;2762.79;848.8000000000001;0.9000032575765801;0.7882605023795122;0;2.3333333333333335;11;4;0.4444444444444444
C01961;0;1;1946.81;1768.53;0.6666906375044304;0.6159212353795388;0;2.625;25;8;0.5
C01962;1;4;2351.69;548.585;0.7777810850919977;1.2938506483860497;1;7.285714285714286;19;8;0.5714285714285714
C01963;0;3;2677.86;550.2566666666667;0.9000134435706124;0.8233362542083661;1;0.2222222222222222;1;2;0.2222222222222222
C01964;0;2;6566.11;1623.105;0.6250047592867009;1.5740141002068766;0;1.8666666666666667;22;4;0.26666666666666666
C01965;0;2;609.41;971.49;0.8333470077616055;0.44274681603859256;0;4.2;21;1;0.2
C01966;0;3;812.41;538.38;0.29999630728326826;0.23887667011667293;1;0.3333333333333333;1;1;0.3333333333333333
C01967;1;1;3997.84;977.35;0.6999929962179576;2.9006849315068495;1;8.285714285714286;21;5;0.7142857142857143
C01968;1;6;6461.4;1595.8633333333335;0.8333333333333334;1.9817996117005126;1;16.6;24;5;1.0
C01970;0;1;1045.58;877.61;0.8333173932171618;0.6460338840626274;0;0.6;2;2;0.4
C01971;0;2;2895.28;760.375;0.9166540023762815;1.2441686577169673;0;0.09090909090909091;1;1;0.09090909090909091
C01972;0;2;1801.75;1559.16;0.08333009574025252;0.7359729098246818;0;0.0;0;0;0.0
C01973;0;6;681.17;1039.4950000000001;0.5000220209345685;0.33135026803000384;0;0.4;2;1;0.2
C01974;1;4;2932.35;743.385;0.5000051153511689;1.4857873935954602;3;3.7777777777777777;24;4;0.4444444444444444
C01975;0;2;5231.47;434.245;0.9000051610732737;1.698909820706587;0;1.7777777777777777;16;1;0.1111111111111111
C01976;1;0;2039.27;0.0;0.9000132400319723;0.4435085384207184;0;0.4444444444444444;2;2;0.2222222222222222
C01977;0;1;1210.17;361.68;0.9000223109149954;0.31206516862045314;0;0.2222222222222222;2;1;0.1111111111111111
