id_cliente;data_compra;valor;categoria
CLI00791;24/01/2024;1000,12;Eletro
CLI00791;05/02/2024;534,27;Eletro
CLI00791;26/04/2024;1217,81;Móveis
CLI00791;03/05/2024;2881,38;Cama/Mesa/Banho
CLI00791;29/09/2024;643,55;Informática
CLI00791;13/12/2025;484,02;Informática
CLI00791;20/02/2026;594,45;Eletro
CLI00793;05/08/2023;674,65;Móveis
CLI00793;26/08/2023;2967,65;Informática
CLI00793;15/09/2023;2204,49;Móveis
CLI00793;04/02/2026;425,01;Eletro
CLI00795;26/06/2024;559,51;Móveis
CLI00795;30/01/2026;225,3;Cama/Mesa/Banho
CLI00798;27/09/2023;324,96;Móveis
CLI00798;02/06/2025;728,38;Eletro
CLI00798;11/06/2025;1473,97;Cama/Mesa/Banho
CLI00798;21/06/2025;466,69;Informática
CLI00798;06/07/2025;1598,07;Móveis
CLI00798;09/09/2025;676,4;Informática
CLI00798;01/11/2025;332,3;Eletro
CLI00801;02/05/2024;949,76;Informática
CLI00801;26/09/2025;229,14;Cama/Mesa/Banho
CLI00801;04/03/2026;1300,38;Informática
CLI00803;04/08/2023;1130,08;Eletro
CLI00803;07/03/2024;1587,69;Informática
CLI00803;18/05/2025;2894,53;Cama/Mesa/Banho
CLI00803;03/10/2025;1588,35;Eletro
CLI00805;07/10/2024;976,04;Eletro
CLI00810;25/07/2025;1743,08;Móveis
CLI00814;14/10/2024;866,88;Móveis
CLI00816;03/03/2024;735,24;Eletro
CLI00816;17/11/2024;338,94;Cama/Mesa/Banho
CLI00816;03/12/2024;1160,7;Cama/Mesa/Banho
CLI00816;07/01/2025;422,74;Móveis
CLI00824;13/07/2024;175,88;Móveis
CLI00824;19/09/2025;1243,79;Móveis
CLI00824;07/02/2026;1975,6;Informática
CLI00825;19/11/2023;1579,38;Eletro
CLI00825;27/11/2025;1985,92;Informática
CLI00827;27/08/2023;553,75;Cama/Mesa/Banho
CLI00827;13/04/2024;1498,75;Cama/Mesa/Banho
CLI00829;06/04/2024;1574,2;Cama/Mesa/Banho
CLI00829;08/05/2024;577,17;Informática
CLI00829;29/11/2025;671,88;Cama/Mesa/Banho
CLI00829;02/01/2026;980,06;Cama/Mesa/Banho
CLI00831;20/07/2024;1043,86;Informática
CLI00831;05/05/2025;869,49;Eletro
CLI00835;14/04/2024;560,88;Móveis
CLI00835;16/01/2025;387,99;Eletro
CLI00835;11/02/2026;1336,87;Móveis
CLI00837;12/06/2023;1174,51;Cama/Mesa/Banho
CLI00837;25/11/2024;989,65;Cama/Mesa/Banho
CLI00837;06/07/2025;189,2;Informática
CLI00837;23/07/2025;965,88;Eletro
CLI00839;30/05/2024;275,4;Móveis
CLI00839;04/11/2024;839,71;Informática
CLI00839;29/12/2024;648,06;Eletro
CLI00840;26/12/2023;1170,87;Móveis
CLI00842;24/03/2024;270,68;Informática
CLI00842;05/07/2025;616,45;Informática
CLI00844;21/10/2023;1263,74;Móveis
CLI00844;15/04/2025;530,63;Eletro
CLI00845;12/05/2025;364,41;Informática
CLI00846;11/10/2024;917,7;Eletro
CLI00846;12/03/2026;238,26;Eletro
CLI00847;31/07/2024;1528,37;Informática
CLI00850;06/07/2024;927,68;Eletro
CLI00851;26/09/2023;849,31;Eletro
CLI00851;17/03/2025;2536,1;Eletro
CLI00851;14/04/2025;1450,7;Móveis
CLI00853;01/02/2023;991,54;Cama/Mesa/Banho
CLI00853;27/07/2023;215,81;Informática
CLI00853;04/03/2024;1171,92;Cama/Mesa/Banho
CLI00853;29/10/2024;846,44;Cama/Mesa/Banho
CLI00853;30/01/2025;416,24;Cama/Mesa/Banho
CLI00856;22/02/2025;639,65;Eletro
CLI00857;25/03/2023;1292,9;Cama/Mesa/Banho
CLI00862;18/03/2024;477,31;Eletro
CLI00865;07/02/2023;2079,74;Informática
CLI00865;21/01/2024;710,97;Informática
CLI00865;19/08/2025;691,5;Móveis
CLI00865;30/09/2025;2408,49;Móveis
CLI00870;20/10/2023;816,4;Eletro
CLI00870;20/06/2024;661,62;Informática
CLI00872;23/08/2023;710,9;Móveis
CLI00872;10/08/2024;716,45;Cama/Mesa/Banho
CLI00872;24/08/2024;1192,31;Cama/Mesa/Banho
CLI00872;16/12/2025;851,1;Informática
CLI00874;07/10/2022;438,36;Móveis
CLI00874;04/08/2023;1193,24;Eletro
CLI00878;19/10/2023;1340,5;Móveis
CLI00879;03/02/2024;771,61;Cama/Mesa/Banho
CLI00879;15/01/2026;931,06;Informática
CLI00880;22/07/2024;487,86;Móveis
CLI00881;29/06/2023;359,31;Informática
CLI00881;15/07/2025;1765,02;Eletro
CLI00882;04/04/2024;805,95;Móveis
CLI00882;21/07/2024;1888,47;Eletro
CLI00882;24/12/2024;266,63;Cama/Mesa/Banho
CLI00883;11/01/2024;421,86;Informática
CLI00883;04/06/2024;233,08;Informática
CLI00883;30/07/2025;483,35;Informática
CLI00884;15/01/2024;1261,1;Informática
CLI00885;09/07/2023;1328,58;Informática
CLI00885;31/01/2025;537,89;Móveis
CLI00885;20/05/2025;727,4;Móveis
CLI00888;17/05/2024;479,4;Informática
CLI00889;04/04/2023;1434,33;Móveis
CLI00891;10/08/2023;673,46;Eletro
CLI00891;23/09/2024;456,05;Eletro
CLI00891;25/04/2025;909,55;Informática
CLI00892;25/11/2023;5350,56;Móveis
CLI00894;17/12/2023;856,92;Informática
CLI00894;17/01/2024;3837,91;Cama/Mesa/Banho
CLI00894;12/04/2024;2074,9;Eletro
CLI00894;31/10/2024;204,24;Cama/Mesa/Banho
CLI00894;07/12/2024;1096,87;Eletro
CLI00896;17/11/2024;1290,69;Cama/Mesa/Banho
CLI00896;05/01/2025;1671,86;Móveis
CLI00896;08/08/2025;1547,15;Informática
CLI00897;17/07/2024;740,14;Móveis
CLI00898;31/10/2023;637,14;Eletro
CLI00898;27/04/2024;1268,75;Cama/Mesa/Banho
CLI00898;18/07/2024;518,78;Eletro
CLI00898;21/10/2025;310,82;Informática
CLI00898;01/12/2025;167,56;Eletro
CLI00899;03/04/2024;1411,0;Informática
CLI00902;11/03/2024;816,72;Móveis
CLI00903;21/09/2024;1594,21;Eletro
CLI00904;07/07/2023;512,62;Móveis
CLI00906;16/11/2025;543,18;Móveis
CLI00906;02/02/2026;686,36;Cama/Mesa/Banho
CLI00909;27/07/2024;371,72;Eletro
CLI00909;15/03/2026;1066,65;Eletro
CLI00912;27/04/2023;1134,56;Cama/Mesa/Banho
CLI00914;21/08/2023;1407,11;Móveis
CLI00917;20/04/2024;2075,3;Informática
CLI00917;10/10/2024;258,58;Eletro
CLI00918;11/04/2023;798,66;Móveis
CLI00918;28/12/2023;430,33;Móveis
CLI00918;02/01/2024;294,64;Informática
CLI00918;08/02/2025;583,42;Móveis
CLI00918;19/10/2025;286,9;Móveis
CLI00921;28/04/2024;703,29;Cama/Mesa/Banho
CLI00921;16/02/2026;1963,88;Cama/Mesa/Banho
CLI00922;01/08/2025;805,81;Móveis
CLI00925;23/06/2023;835,43;Móveis
CLI00925;13/12/2023;706,42;Informática
CLI00925;16/10/2024;378,79;Móveis
CLI00925;02/09/2025;653,61;Cama/Mesa/Banho
CLI00925;11/11/2025;1008,35;Informática
CLI00928;09/12/2023;438,92;Eletro
CLI00928;29/11/2024;280,54;Informática
CLI00930;08/07/2023;357,66;Cama/Mesa/Banho
CLI00930;08/04/2025;818,76;Informática
CLI00931;27/04/2024;1460,2;Cama/Mesa/Banho
CLI00931;28/09/2024;189,81;Móveis
CLI00932;21/06/2023;3010,16;Cama/Mesa/Banho
CLI00932;23/02/2025;2235,29;Móveis
CLI00933;28/04/2024;537,44;Eletro
CLI00933;02/08/2024;193,99;Informática
CLI00933;16/12/2024;1009,58;Cama/Mesa/Banho
CLI00936;13/05/2023;769,48;Cama/Mesa/Banho
CLI00936;07/08/2024;217,01;Móveis
CLI00936;28/07/2025;351,25;Cama/Mesa/Banho
CLI00936;21/02/2026;756,21;Informática
CLI00938;19/08/2023;402,63;Informática
CLI00938;29/10/2023;337,68;Eletro
CLI00938;01/07/2024;1045,1;Móveis
CLI00939;24/12/2024;462,32;Informática
CLI00944;27/08/2023;1991,76;Móveis
CLI00944;30/08/2023;470,42;Informática
CLI00944;09/09/2025;1019,6;Informática
CLI00944;25/12/2025;284,81;Móveis
CLI00945;27/05/2023;1448,5;Eletro
CLI00945;13/09/2023;3508,47;Informática
CLI00947;11/12/2023;2286,2;Informática
CLI00947;05/02/2026;299,04;Móveis
CLI00948;16/06/2023;486,48;Cama/Mesa/Banho
CLI00948;12/11/2024;2887,53;Cama/Mesa/Banho
CLI00950;17/12/2024;821,63;Eletro
CLI00950;03/02/2025;181,19;Móveis
CLI00950;13/02/2025;1328,62;Eletro
CLI00951;28/08/2024;903,59;Informática
CLI00952;21/02/2026;233,92;Eletro
CLI00953;29/08/2024;3454,38;Informática
CLI00957;13/08/2023;406,3;Cama/Mesa/Banho
CLI00957;26/03/2024;1390,46;Informática
CLI00962;08/12/2023;1010,52;Eletro
CLI00962;12/01/2025;416,05;Informática
CLI00962;20/03/2025;916,01;Móveis
CLI00962;17/04/2025;747,19;Móveis
CLI00962;16/12/2025;475,75;Informática
CLI00963;16/12/2023;1519,34;Informática
CLI00963;14/01/2024;764,78;Eletro
CLI00963;22/12/2025;471,4;Eletro
CLI00964;28/02/2025;1093,23;Móveis
CLI00964;09/06/2025;946,57;Informática
CLI00965;01/11/2025;527,81;Móveis
CLI00966;16/03/2025;633,68;Móveis
CLI00967;04/09/2023;382,09;Móveis
CLI00967;14/03/2024;644,53;Móveis
CLI00967;04/03/2025;516,27;Eletro
CLI00967;09/09/2025;1049,65;Móveis
CLI00969;28/08/2023;572,65;Móveis
CLI00971;31/10/2022;725,07;Cama/Mesa/Banho
CLI00971;21/11/2022;2073,56;Eletro
CLI00971;03/03/2024;460,34;Eletro
CLI00971;29/08/2024;1143,49;Cama/Mesa/Banho
CLI00971;10/07/2025;389,62;Cama/Mesa/Banho
CLI00972;23/08/2023;721,75;Cama/Mesa/Banho
CLI00972;02/02/2024;1179,28;Eletro
CLI00972;11/12/2024;724,87;Eletro
CLI00972;06/02/2025;817,09;Móveis
CLI00972;20/04/2025;1001,85;Informática
CLI00972;10/05/2025;510,87;Móveis
CLI00972;17/06/2025;1308,4;Eletro
CLI00972;10/08/2025;1133,26;Móveis
CLI00973;09/09/2024;2437,87;Móveis
CLI00975;30/10/2023;2763,69;Cama/Mesa/Banho
CLI00975;16/07/2024;2544,1;Informática
CLI00976;20/08/2023;586,65;Eletro
CLI00976;01/11/2024;1218,38;Eletro
CLI00977;05/09/2024;610,94;Cama/Mesa/Banho
CLI00977;19/08/2025;829,88;Móveis
CLI00978;09/05/2025;2421,04;Móveis
CLI00978;27/05/2025;521,3;Móveis
CLI00980;21/09/2024;426,74;Cama/Mesa/Banho
CLI00981;18/01/2024;704,58;Cama/Mesa/Banho
CLI00981;27/06/2024;4095,81;Informática
CLI00981;26/05/2025;483,33;Cama/Mesa/Banho
CLI00983;01/02/2024;978,43;Eletro
CLI00983;03/02/2024;190,18;Eletro
CLI00983;15/05/2025;518,0;Móveis
CLI00983;12/08/2025;877,9;Informática
CLI00986;04/08/2023;464,0;Eletro
CLI00986;22/07/2024;202,32;Cama/Mesa/Banho
CLI00986;18/10/2024;626,24;Cama/Mesa/Banho
CLI00986;22/12/2024;702,61;Informática
CLI00987;12/02/2025;855,76;Informática
CLI00987;19/02/2025;791,66;Informática
CLI00987;09/05/2025;970,04;Informática
CLI00987;15/07/2025;1810,34;Cama/Mesa/Banho
CLI00988;30/09/2025;431,01;Informática
CLI00989;11/11/2023;422,04;Eletro
CLI00991;16/08/2023;1310,6;Informática
CLI00991;07/09/2025;402,61;Móveis
CLI00995;02/06/2025;516,64;Cama/Mesa/Banho
CLI00995;27/01/2026;824,29;Eletro
CLI00996;24/10/2023;580,43;Eletro
CLI00998;09/09/2024;831,95;Cama/Mesa/Banho
CLI00998;20/11/2025;962,31;Informática
CLI01000;18/06/2024;277,23;Informática
CLI01000;18/07/2025;303,33;Móveis
CLI01000;01/08/2025;327,91;Eletro
CLI01001;22/01/2023;292,51;Eletro
CLI01003;30/11/2024;157,79;Cama/Mesa/Banho
CLI01003;12/06/2025;250,97;Móveis
CLI01003;05/08/2025;775,66;Informática
CLI01003;25/12/2025;449,21;Cama/Mesa/Banho
CLI01003;27/01/2026;540,48;Móveis
CLI01004;06/01/2024;1009,76;Cama/Mesa/Banho
CLI01004;27/07/2025;2590,51;Cama/Mesa/Banho
CLI01004;26/02/2026;1731,77;Informática
CLI01010;23/05/2024;1367,5;Eletro
CLI01010;27/09/2024;492,3;Cama/Mesa/Banho
CLI01011;23/07/2025;549,77;Informática
CLI01012;29/12/2023;1333,82;Móveis
CLI01012;22/07/2025;717,25;Móveis
CLI01013;20/09/2024;898,4;Móveis
CLI01014;06/11/2023;375,64;Móveis
CLI01014;16/01/2024;650,75;Eletro
CLI01014;09/02/2024;962,32;Móveis
CLI01014;10/05/2024;192,71;Móveis
CLI01014;27/05/2024;215,77;Informática
CLI01016;28/05/2025;1204,36;Informática
CLI01017;12/11/2025;691,36;Informática
CLI01018;17/02/2024;886,57;Informática
CLI01018;27/03/2024;292,28;Informática
CLI01018;30/10/2024;638,23;Cama/Mesa/Banho
CLI01018;23/12/2024;301,19;Eletro
CLI01019;02/02/2024;1213,54;Informática
CLI01020;16/07/2024;521,72;Móveis
CLI01020;11/11/2024;1530,22;Informática
CLI01021;30/11/2023;1986,95;Cama/Mesa/Banho
CLI01021;07/01/2024;138,01;Móveis
CLI01021;06/05/2024;128,01;Informática
CLI01021;11/08/2024;475,19;Eletro
CLI01023;13/12/2024;900,9;Eletro
CLI01024;21/10/2023;729,08;Eletro
CLI01024;14/01/2025;1297,47;Cama/Mesa/Banho
CLI01024;10/02/2026;216,25;Informática
CLI01026;03/01/2024;620,3;Informática
CLI01026;26/10/2024;440,19;Cama/Mesa/Banho
CLI01027;20/07/2023;534,69;Móveis
CLI01027;01/10/2025;1421,03;Eletro
CLI01031;28/05/2025;853,54;Móveis
CLI01032;30/07/2024;773,77;Eletro
CLI01032;13/06/2025;554,49;Eletro
CLI01033;03/04/2023;716,86;Cama/Mesa/Banho
CLI01033;05/03/2024;2307,31;Eletro
CLI01033;12/06/2024;488,13;Eletro
CLI01033;05/10/2025;772,86;Móveis
CLI01034;11/07/2024;1583,06;Móveis
CLI01036;16/09/2023;708,88;Informática
CLI01036;25/12/2024;287,21;Informática
CLI01036;16/02/2025;639,68;Eletro
CLI01037;04/07/2024;353,44;Móveis
CLI01038;17/12/2023;463,02;Eletro
CLI01038;19/11/2025;714,45;Informática
CLI01040;30/04/2025;1912,71;Móveis
CLI01040;17/09/2025;734,95;Informática
CLI01041;28/02/2025;2035,38;Móveis
CLI01041;26/03/2025;396,89;Cama/Mesa/Banho
CLI01041;30/08/2025;955,99;Cama/Mesa/Banho
CLI01043;04/08/2023;752,16;Cama/Mesa/Banho
CLI01043;09/08/2025;453,3;Móveis
CLI01043;06/02/2026;426,9;Móveis
CLI01047;19/11/2023;615,5;Informática
CLI01048;13/01/2024;480,55;Cama/Mesa/Banho
CLI01048;14/04/2025;736,65;Eletro
CLI01048;21/09/2025;453,02;Informática
CLI01048;14/12/2025;843,02;Cama/Mesa/Banho
CLI01049;08/06/2024;506,33;Eletro
CLI01049;25/11/2024;3229,07;Eletro
CLI01049;02/01/2025;1558,2;Cama/Mesa/Banho
CLI01049;03/05/2025;1442,45;Cama/Mesa/Banho
CLI01050;27/01/2024;143,45;Cama/Mesa/Banho
CLI01050;20/02/2024;2045,45;Eletro
CLI01050;02/05/2025;819,76;Móveis
CLI01052;02/11/2022;329,88;Móveis
CLI01052;05/02/2023;2304,32;Informática
CLI01052;05/02/2025;1288,3;Móveis
CLI01053;18/10/2023;331,12;Informática
CLI01053;20/07/2025;967,82;Cama/Mesa/Banho
CLI01057;20/07/2023;309,98;Cama/Mesa/Banho
CLI01057;15/02/2024;919,91;Eletro
CLI01060;02/01/2025;1345,65;Eletro
CLI01060;04/02/2025;628,63;Cama/Mesa/Banho
CLI01060;27/09/2025;195,38;Eletro
CLI01060;11/12/2025;731,7;Informática
CLI01060;28/02/2026;939,08;Eletro
CLI01061;22/02/2024;567,64;Móveis
CLI01061;19/05/2025;1157,85;Cama/Mesa/Banho
CLI01061;04/01/2026;1495,67;Eletro
CLI01063;22/05/2023;938,36;Móveis
CLI01066;08/02/2024;1766,68;Eletro
CLI01066;20/08/2024;3427,93;Móveis
CLI01067;30/07/2024;1822,21;Eletro
CLI01067;30/08/2024;1233,18;Informática
CLI01071;19/05/2023;2717,83;Móveis
CLI01071;17/04/2025;590,53;Móveis
CLI01073;04/03/2026;432,19;Eletro
CLI01074;04/02/2025;1029,16;Eletro
CLI01076;06/04/2025;749,62;Eletro
CLI01078;20/01/2025;1348,52;Móveis
CLI01079;18/06/2023;535,93;Móveis
CLI01079;12/12/2023;815,06;Eletro
CLI01079;07/03/2024;2702,76;Eletro
CLI01079;16/07/2024;687,06;Informática
CLI01079;13/01/2025;213,82;Eletro
CLI01080;28/01/2024;473,09;Eletro
CLI01081;18/12/2024;1210,37;Informática
CLI01083;08/09/2023;863,96;Cama/Mesa/Banho
CLI01083;12/09/2023;439,95;Informática
CLI01083;16/06/2024;328,71;Cama/Mesa/Banho
CLI01083;05/10/2024;681,41;Cama/Mesa/Banho
CLI01084;04/01/2024;569,08;Informática
CLI01084;21/09/2024;324,51;Informática
CLI01084;03/01/2025;1047,94;Eletro
CLI01084;07/07/2025;643,3;Móveis
CLI01085;04/09/2023;949,98;Móveis
CLI01085;25/12/2025;1296,7;Informática
CLI01085;08/02/2026;1893,16;Informática
CLI01087;28/08/2023;614,9;Informática
CLI01087;23/07/2024;428,11;Cama/Mesa/Banho
CLI01087;30/03/2025;1089,35;Cama/Mesa/Banho
CLI01087;10/11/2025;582,86;Informática
CLI01089;09/10/2023;1549,91;Eletro
CLI01089;24/01/2024;1173,36;Informática
CLI01089;20/12/2024;1300,17;Cama/Mesa/Banho
CLI01093;25/10/2023;248,98;Cama/Mesa/Banho
CLI01094;09/09/2023;568,52;Móveis
CLI01094;24/08/2024;1152,75;Cama/Mesa/Banho
CLI01095;09/02/2024;814,77;Informática
CLI01095;31/07/2024;757,3;Móveis
CLI01095;23/07/2025;3027,98;Cama/Mesa/Banho
CLI01095;13/09/2025;814,67;Cama/Mesa/Banho
CLI01095;15/02/2026;1330,51;Informática
CLI01099;17/09/2023;572,34;Informática
CLI01100;29/10/2023;282,77;Eletro
CLI01100;31/03/2024;973,96;Eletro
CLI01100;10/07/2024;898,28;Móveis
CLI01100;17/08/2024;726,84;Móveis
CLI01100;03/10/2025;1346,75;Eletro
CLI01100;25/10/2025;465,29;Informática
CLI01102;15/07/2023;1862,12;Cama/Mesa/Banho
CLI01102;29/10/2023;798,19;Móveis
CLI01102;06/05/2024;1922,23;Móveis
CLI01102;15/07/2024;462,99;Eletro
CLI01102;09/02/2025;842,79;Móveis
CLI01107;01/11/2024;486,13;Cama/Mesa/Banho
CLI01107;03/12/2025;1640,7;Cama/Mesa/Banho
CLI01109;27/07/2025;541,47;Cama/Mesa/Banho
CLI01109;24/10/2025;460,72;Eletro
CLI01114;18/11/2023;682,91;Cama/Mesa/Banho
CLI01114;25/12/2023;281,17;Informática
CLI01114;18/07/2024;1690,76;Cama/Mesa/Banho
CLI01114;11/02/2026;3156,73;Eletro
CLI01115;23/07/2025;2069,93;Informática
CLI01121;17/05/2024;1165,26;Cama/Mesa/Banho
CLI01121;26/05/2024;365,5;Móveis
CLI01121;20/06/2024;625,16;Informática
CLI01121;06/01/2025;2014,95;Eletro
CLI01121;14/06/2025;412,58;Eletro
CLI01121;25/11/2025;1167,09;Móveis
CLI01123;19/12/2023;1315,51;Informática
CLI01123;04/03/2026;1130,14;Informática
CLI01124;18/02/2023;799,12;Móveis
CLI01124;09/01/2024;1180,12;Informática
CLI01124;16/03/2024;940,86;Eletro
CLI01124;20/03/2024;318,71;Eletro
CLI01124;24/06/2024;463,98;Informática
CLI01124;22/08/2025;1430,56;Informática
CLI01125;15/05/2024;2801,89;Eletro
CLI01125;01/06/2025;1098,94;Eletro
CLI01126;24/08/2023;1582,99;Informática
CLI01126;04/12/2023;249,47;Móveis
CLI01126;17/09/2024;730,56;Informática
CLI01126;22/03/2025;1187,05;Cama/Mesa/Banho
CLI01126;26/07/2025;340,51;Móveis
CLI01126;24/01/2026;1415,09;Eletro
CLI01127;17/06/2023;426,98;Móveis
CLI01127;17/05/2024;441,51;Cama/Mesa/Banho
CLI01127;28/08/2025;1201,44;Eletro
CLI01129;15/03/2024;1493,77;Eletro
CLI01129;09/07/2024;1704,87;Móveis
CLI01129;02/01/2025;354,46;Informática
CLI01131;06/08/2023;687,69;Cama/Mesa/Banho
CLI01131;09/11/2024;2118,6;Móveis
CLI01131;12/01/2025;889,91;Informática
CLI01131;25/01/2025;1560,02;Eletro
CLI01131;23/10/2025;1636,95;Cama/Mesa/Banho
CLI01133;09/09/2023;655,11;Cama/Mesa/Banho
CLI01133;12/10/2023;1284,81;Móveis
CLI01133;31/10/2024;343,37;Móveis
CLI01133;25/12/2024;2103,31;Móveis
CLI01133;13/01/2025;1040,17;Eletro
CLI01133;10/08/2025;1477,34;Eletro
CLI01134;21/12/2023;1151,29;Cama/Mesa/Banho
CLI01134;01/09/2025;1529,97;Cama/Mesa/Banho
CLI01135;19/07/2024;771,56;Eletro
CLI01136;05/04/2025;675,79;Eletro
CLI01136;03/11/2025;1455,02;Móveis
CLI01136;09/12/2025;578,83;Cama/Mesa/Banho
CLI01137;24/06/2025;156,36;Informática
CLI01138;08/07/2024;762,52;Móveis
CLI01140;12/10/2023;1936,11;Eletro
CLI01140;02/10/2024;292,79;Cama/Mesa/Banho
CLI01143;21/11/2023;2355,96;Cama/Mesa/Banho
CLI01143;13/03/2024;658,9;Eletro
CLI01143;15/11/2024;439,06;Eletro
CLI01143;19/04/2025;303,5;Informática
CLI01144;21/11/2023;700,99;Informática
CLI01145;02/10/2023;292,9;Informática
CLI01145;23/06/2024;485,9;Eletro
CLI01145;12/05/2025;1273,72;Móveis
CLI01150;04/10/2024;720,29;Informática
CLI01150;17/06/2025;422,81;Móveis
CLI01151;30/09/2023;1689,3;Eletro
CLI01151;01/02/2025;934,48;Móveis
CLI01151;13/08/2025;1668,48;Móveis
CLI01152;28/06/2023;1466,17;Informática
CLI01152;26/10/2024;793,79;Informática
CLI01152;31/03/2025;2728,81;Cama/Mesa/Banho
CLI01152;02/12/2025;256,65;Eletro
CLI01154;28/08/2024;608,98;Móveis
CLI01154;03/03/2025;454,06;Eletro
CLI01154;12/05/2025;1238,83;Eletro
CLI01154;22/05/2025;1278,75;Eletro
CLI01154;05/12/2025;412,2;Cama/Mesa/Banho
CLI01155;31/10/2023;644,75;Cama/Mesa/Banho
CLI01156;23/02/2023;262,07;Móveis
CLI01156;17/12/2023;834,52;Cama/Mesa/Banho
CLI01156;21/02/2024;654,66;Informática
CLI01156;02/03/2025;382,41;Informática
CLI01156;08/04/2025;272,54;Informática
CLI01156;27/06/2025;2031,85;Cama/Mesa/Banho
CLI01159;18/08/2024;874,99;Cama/Mesa/Banho
CLI01159;24/11/2025;219,87;Cama/Mesa/Banho
CLI01160;05/06/2023;501,33;Eletro
CLI01160;12/08/2023;461,46;Móveis
CLI01160;22/08/2023;211,73;Móveis
CLI01160;15/05/2024;466,53;Informática
CLI01160;03/06/2024;415,26;Eletro
CLI01160;04/02/2026;1238,68;Móveis
CLI01161;24/08/2025;2525,61;Móveis
CLI01161;11/10/2025;1058,3;Cama/Mesa/Banho
CLI01162;01/08/2024;4199,38;Eletro
CLI01162;01/06/2025;485,32;Cama/Mesa/Banho
CLI01163;07/01/2023;510,74;Informática
CLI01163;14/06/2023;290,88;Eletro
CLI01163;25/09/2023;279,24;Móveis
CLI01163;25/05/2024;859,09;Cama/Mesa/Banho
CLI01163;05/10/2024;662,99;Cama/Mesa/Banho
CLI01163;21/07/2025;425,07;Cama/Mesa/Banho
CLI01169;30/10/2023;216,43;Cama/Mesa/Banho
CLI01169;14/01/2024;465,79;Eletro
CLI01170;27/11/2023;200,28;Cama/Mesa/Banho
CLI01171;22/08/2024;1936,29;Cama/Mesa/Banho
CLI01171;16/01/2025;1173,5;Cama/Mesa/Banho
CLI01171;09/03/2026;898,26;Informática
CLI01173;17/01/2023;705,7;Móveis
CLI01173;29/05/2023;759,57;Móveis
CLI01173;10/09/2023;1103,8;Eletro
CLI01173;18/11/2023;496,09;Móveis
CLI01173;13/03/2025;529,96;Móveis
CLI01173;18/05/2025;508,36;Eletro
CLI01173;31/08/2025;1135,09;Eletro
CLI01173;25/11/2025;538,16;Móveis
CLI01174;07/10/2024;905,27;Eletro
CLI01176;26/06/2024;1712,14;Cama/Mesa/Banho
CLI01177;17/06/2023;598,38;Móveis
CLI01177;14/05/2024;511,23;Móveis
CLI01177;07/06/2024;413,09;Cama/Mesa/Banho
CLI01177;04/07/2025;1205,22;Cama/Mesa/Banho
CLI01179;23/10/2025;991,21;Móveis
CLI01180;19/12/2023;492,93;Cama/Mesa/Banho
CLI01180;01/01/2024;1030,98;Móveis
CLI01180;05/01/2024;279,54;Móveis
CLI01180;29/04/2024;1575,08;Eletro
CLI01180;22/12/2024;1469,21;Cama/Mesa/Banho
CLI01180;11/07/2025;931,83;Móveis
CLI01180;26/11/2025;202,22;Eletro
CLI01185;20/08/2024;277,79;Móveis
CLI01185;14/02/2026;841,69;Cama/Mesa/Banho
CLI01187;25/06/2024;233,92;Móveis
CLI01187;26/08/2024;528,47;Informática
CLI01188;28/10/2024;348,36;Informática
CLI01188;21/04/2025;670,19;Informática
CLI01191;04/08/2023;563,93;Cama/Mesa/Banho
CLI01191;13/08/2023;1010,25;Eletro
CLI01191;26/11/2023;339,81;Cama/Mesa/Banho
CLI01191;29/04/2024;1321,44;Cama/Mesa/Banho
CLI01195;27/06/2024;908,9;Informática
CLI01196;16/01/2024;663,47;Cama/Mesa/Banho
CLI01196;19/03/2025;439,98;Eletro
CLI01196;23/03/2025;794,15;Cama/Mesa/Banho
CLI01197;23/05/2023;378,36;Informática
CLI01197;26/10/2024;2452,41;Móveis
CLI01197;06/08/2025;1307,25;Informática
CLI01197;16/11/2025;1311,37;Cama/Mesa/Banho
CLI01199;13/09/2024;250,81;Móveis
CLI01203;03/10/2023;1057,44;Cama/Mesa/Banho
CLI01203;31/03/2024;526,58;Móveis
CLI01205;02/03/2024;1754,88;Informática
CLI01205;14/07/2025;437,3;Eletro
CLI01206;05/08/2024;711,15;Informática
CLI01206;06/01/2026;478,64;Cama/Mesa/Banho
CLI01207;05/03/2025;839,64;Cama/Mesa/Banho
CLI01208;27/08/2023;1216,22;Informática
CLI01211;10/04/2024;250,89;Informática
CLI01212;18/09/2022;357,7;Cama/Mesa/Banho
CLI01214;09/08/2024;880,21;Informática
CLI01214;14/10/2024;2594,45;Eletro
CLI01214;15/10/2024;332,54;Informática
CLI01214;16/11/2024;483,78;Eletro
CLI01214;22/12/2024;753,21;Eletro
CLI01214;13/04/2025;1212,11;Cama/Mesa/Banho
CLI01214;23/09/2025;563,53;Móveis
CLI01219;30/07/2023;443,41;Móveis
CLI01219;19/08/2023;1486,9;Informática
CLI01219;07/02/2026;1917,08;Cama/Mesa/Banho
CLI01222;15/04/2025;1855,68;Cama/Mesa/Banho
CLI01223;26/08/2023;912,03;Eletro
CLI01223;04/06/2025;570,9;Eletro
CLI01223;14/06/2025;867,37;Informática
CLI01226;31/01/2024;393,17;Móveis
CLI01226;05/05/2024;4927,18;Cama/Mesa/Banho
CLI01226;06/07/2024;753,69;Móveis
CLI01226;05/06/2025;1664,89;Cama/Mesa/Banho
